PC1,PC2,PC1_bin
1.4497465250522605,0.3969945396211557,High
1.1958901882346258,0.5247750939219534,High
0.3392826946461958,-1.8686144400557396,High
0.5290298148884593,-1.173297979101968,High
0.8645190339219546,-0.44840311947215983,High
0.8816581242175918,-0.2761471453168972,High
0.7913210740894023,-0.5446542954901477,High
0.08478072091119616,-0.6479446337198874,High
0.3991835877780176,-0.05760748565966616,High
0.000533207606970131,-1.734729503162522,High
-0.02798392288276826,-1.1440717332237522,High
0.6019880581047637,0.5722890141492497,High
-0.18269173528167992,-1.9095790907905388,High
0.35021959857191803,-0.8460699631353154,High
-0.01753771413837731,-1.76673242282321,High
0.01391838483926201,-1.5481642429460307,High
0.15182389771754318,-1.6944118997841264,High
-0.3550022686372599,-2.3602243278601347,High
0.015041873704989727,-1.4132602784149653,High
0.4605585990668662,-0.16635896186596555,High
0.8205862841641469,0.535552042703891,High
0.5174827489298354,-0.1443389474495559,High
0.21981525751245012,-0.7725325281861843,High
-0.02815129197966217,-1.3790648485553454,High
0.1548697303400997,-1.318800659571235,High
0.41229450535040896,0.23398471348603178,High
0.5156236815698894,-1.0034616880771299,High
-0.12951168946713,-1.6701237215658358,High
0.025556717464205802,-1.4534982487655352,High
0.421689514943874,-0.42574329128943833,High
0.1534876342390079,-0.8259756603848805,High
0.21807685209397903,-1.0706008562456846,High
0.2295477227537867,-1.0274410586821052,High
0.38983689430938545,-1.118709999068082,High
0.7274869308563946,-0.4819602606924252,High
-0.04878825737964461,-1.744188822769772,High
0.25566397293774495,-0.9331395494107025,High
0.2313064824302707,-0.7093822638721963,High
0.238203501163132,-1.5441633528763956,High
0.2068825962528178,-0.8187044629251512,High
-0.18183203004014925,-2.003446074601031,High
0.33318334893518137,0.06901448454339815,High
0.37664708581598944,0.2687776050836428,High
0.020013490501160646,-1.3664045279333106,High
0.09797139810387546,-0.8870765912239785,High
0.32926726781460175,-0.5393629893485793,High
0.9951771787555577,-0.03391308189484304,High
0.21195225000031886,-0.6345154181175995,High
1.010377596839376,0.19106543825604194,High
0.4126203806623135,-1.038375532756993,High
0.19137118050887308,-0.5559351551898023,High
0.6346212292183071,0.2619304776488999,High
0.20690489428214154,-1.3707992835466185,High
0.593155702012778,-0.7622827940997353,High
0.1593293048722329,-1.3874244149834998,High
0.2962446072085783,-0.4386220036959623,High
0.04979022549104291,-1.3176213761667637,High
0.2072616915404067,-0.6603178693285836,High
0.1075105207955362,-0.702396883188525,High
0.42799440793093607,0.21140456966260135,High
0.25164774665097395,-0.7544307023610262,High
0.36815382185554985,-1.3465738160600598,High
0.08199451556220556,-0.4656138193314574,High
0.3914220096724514,-1.2100700184221316,High
0.3171348710988989,-0.5891743152089184,High
0.25337330045763923,-0.8477052373490523,High
0.05229575673736521,-0.761275223127151,High
0.0023181913712495106,-2.202566966309237,High
0.034587947373485375,-1.661965885251377,High
0.3418691288860732,-0.18347919833595716,High
-0.18661848358906985,-2.317971895623536,High
0.2675295208434711,-0.3016736656979874,High
0.21816424475960566,-1.1343600501390314,High
0.18751396840127788,-0.6309335130381127,High
0.21551614873281455,-1.3291588396334042,High
0.032640551131535314,-1.2266881997734451,High
-0.07666655351656713,-1.2966068185737079,High
0.198618816771039,-1.1500875410527367,High
0.27154586403263054,-0.3300074358791266,High
0.07929202871001552,-1.1565187810101385,High
0.17879260834264632,-0.7960402799388429,High
0.3001822541337304,-1.3061676984237243,High
0.21510507719657218,-1.012785984917232,High
0.16726132878765682,-0.7553870613659633,High
0.269764553369858,-1.6197252108469835,High
0.27077800806979485,-0.7836560070815309,High
0.3399258300827272,-0.6127714928229265,High
0.4539770657207077,-1.3681463732084551,High
0.25297609185691067,-0.7945477258094097,High
0.28846352837028094,-1.431540737031867,High
0.29289105016646894,-1.3376422892460473,High
0.1234182782316784,-1.6408232841518828,High
0.19294729849678316,-1.110690430054301,High
0.4360554514662494,-0.16261421116323627,High
0.4224623503535228,-0.23100839594603279,High
0.38316277010455707,-1.0405028472138316,High
